onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
328.896	0.561	-0.04275196850393707	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
331.152	0.561	0.00024803149606293575	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
333.804	0.561	-0.13775196850393706	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
336.16	0.561	-0.12575196850393705	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
338.412	0.561	-0.06775196850393707	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
340.666	0.561	-0.07275196850393706	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
342.918	0.561	0.17124803149606294	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
345.273	0.561	-0.05375196850393706	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
347.829	0.561	-0.08675196850393706	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
350.184	0.561	0.08424803149606294	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
352.637	0.561	-0.11575196850393707	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
355.089	0.561	-0.021751968503937066	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
357.445	0.561	-0.056751968503937066	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
359.7	0.561	0.09224803149606293	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
362.254	0.561	-0.049751968503937066	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
364.805	0.561	-0.013751968503937064	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
367.061	0.561	-0.0057519685039370645	0.0	0.0	motor_selective_stop_signal	89.0	False	71.0	False	crit_go	s608	True
369.315	0.561	-0.06475196850393707	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
371.766	0.561	0.12624803149606292	0.0	0.0	motor_selective_stop_signal	89.0	False	71.0	False	crit_go	s608	True
374.119	0.561	-0.010751968503937065	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
376.374	0.561	-0.0017519685039370642	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
379.527	0.561	0.07024803149606293	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
382.181	0.561	0.22724803149606293	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
384.434	0.561	0.052248031496062934	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
385.888	0.561	-0.6307519685039371		0.0	motor_selective_stop_signal	-1.0	False		True		s608	True
397.4	0.561	0.060248031496062934	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
400.253	0.561	-0.019751968503937064	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
402.709	0.561	-0.09775196850393707	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
404.965	0.561	-0.013751968503937064	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
407.22	0.561	0.007248031496062936	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
409.776	0.561	0.008248031496062935	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
412.028	0.561	-0.05175196850393706	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
414.38	0.561	0.006248031496062936	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_stop_failure	s608	False
416.736	0.561	0.053248031496062935	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
418.987	0.561	-0.04275196850393707	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_signal	s608	False
421.338	0.561	-0.040751968503937065	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
423.592	0.561	-0.08975196850393706	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
426.046	0.561	-0.014751968503937065	0.0	1.0	motor_selective_stop_signal	71.0	False	71.0	False	crit_go	s608	False
428.3	0.561	-0.0007519685039370643	0.0	1.0	motor_selective_stop_signal	89.0	False	71.0	False	noncrit_nosignal	s608	False
