,Unnamed: 0,Unnamed: 0.1,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
1429,1429,476,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",573.0,orange,8.0,magnitude,stay,,348564,stim,42.0,poldrack-single-stim,s445
1430,1430,479,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",484.0,orange,4.0,magnitude,stay,,351741,stim,43.0,poldrack-single-stim,s445
1431,1431,482,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",664.0,orange,7.0,magnitude,stay,,354118,stim,44.0,poldrack-single-stim,s445
1432,1432,485,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",954.0,orange,9.0,color,switch,,356630,stim,45.0,poldrack-single-stim,s445
1433,1433,488,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",789.0,#1F45FC,1.0,magnitude,switch,,359671,stim,46.0,poldrack-single-stim,s445
1434,1434,491,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",649.0,#1F45FC,1.0,magnitude,stay,,362848,stim,47.0,poldrack-single-stim,s445
1435,1435,494,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",554.0,#1F45FC,3.0,magnitude,stay,,365752,stim,48.0,poldrack-single-stim,s445
1436,1436,497,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1355.0,#1F45FC,4.0,color,switch,,368793,stim,49.0,poldrack-single-stim,s445
1437,1437,500,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",944.0,#1F45FC,1.0,magnitude,switch,,371169,stim,50.0,poldrack-single-stim,s445
1438,1438,503,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",669.0,#1F45FC,7.0,magnitude,stay,,373273,stim,51.0,poldrack-single-stim,s445
1439,1439,506,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",553.0,orange,4.0,color,switch,,376057,stim,52.0,poldrack-single-stim,s445
1440,1440,509,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",538.0,#1F45FC,8.0,color,stay,,378961,stim,53.0,poldrack-single-stim,s445
1441,1441,512,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",879.0,#1F45FC,7.0,magnitude,switch,,381065,stim,54.0,poldrack-single-stim,s445
1442,1442,515,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",616.0,#1F45FC,4.0,magnitude,stay,,383171,stim,55.0,poldrack-single-stim,s445
1443,1443,518,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",586.0,#1F45FC,1.0,magnitude,stay,,385548,stim,56.0,poldrack-single-stim,s445
1444,1444,521,100.0,False,89.0,Magnitude,stay,test,twobytwo,71.0,"89,71",814.0,#1F45FC,2.0,magnitude,stay,,387653,stim,57.0,poldrack-single-stim,s445
1445,1445,524,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",649.0,orange,2.0,color,switch,,389758,stim,58.0,poldrack-single-stim,s445
1446,1446,527,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",737.0,orange,4.0,magnitude,switch,,391863,stim,59.0,poldrack-single-stim,s445
1447,1447,530,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",552.0,orange,6.0,magnitude,stay,,395448,stim,60.0,poldrack-single-stim,s445
1448,1448,533,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",702.0,orange,8.0,color,switch,,398351,stim,61.0,poldrack-single-stim,s445
1449,1449,536,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",788.0,orange,8.0,magnitude,switch,,400591,stim,62.0,poldrack-single-stim,s445
1450,1450,539,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",624.0,#1F45FC,7.0,magnitude,stay,,403903,stim,63.0,poldrack-single-stim,s445
1451,1451,542,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",596.0,orange,6.0,color,switch,,406143,stim,64.0,poldrack-single-stim,s445
1452,1452,545,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",493.0,orange,2.0,color,stay,,409047,stim,65.0,poldrack-single-stim,s445
1453,1453,548,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",1560.0,#1F45FC,4.0,color,stay,,411151,stim,66.0,poldrack-single-stim,s445
1454,1454,551,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",511.0,#1F45FC,8.0,color,stay,,414600,stim,67.0,poldrack-single-stim,s445
1455,1455,554,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",530.0,#1F45FC,7.0,color,stay,,416840,stim,68.0,poldrack-single-stim,s445
1456,1456,557,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1113.0,#1F45FC,4.0,magnitude,switch,,419488,stim,69.0,poldrack-single-stim,s445
1457,1457,560,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",865.0,#1F45FC,3.0,color,switch,,422272,stim,70.0,poldrack-single-stim,s445
1458,1458,563,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",747.0,orange,6.0,color,stay,,424378,stim,71.0,poldrack-single-stim,s445
1459,1459,566,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",1166.0,#1F45FC,2.0,color,stay,,426755,stim,72.0,poldrack-single-stim,s445
1460,1460,569,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",438.0,orange,2.0,color,stay,,430749,stim,73.0,poldrack-single-stim,s445
1461,1461,572,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",614.0,orange,9.0,magnitude,switch,,432854,stim,74.0,poldrack-single-stim,s445
1462,1462,575,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",815.0,#1F45FC,1.0,magnitude,stay,,435894,stim,75.0,poldrack-single-stim,s445
1463,1463,578,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",662.0,orange,3.0,magnitude,stay,,438934,stim,76.0,poldrack-single-stim,s445
1464,1464,581,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",1114.0,#1F45FC,2.0,color,switch,,441038,stim,77.0,poldrack-single-stim,s445
1465,1465,584,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",664.0,#1F45FC,1.0,magnitude,switch,,443414,stim,78.0,poldrack-single-stim,s445
1466,1466,587,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",462.0,#1F45FC,3.0,color,switch,,446318,stim,79.0,poldrack-single-stim,s445
1467,1467,588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,456321,rest_block,,poldrack-single-stim,s445
1468,1468,593,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",456.0,orange,8.0,color,stay,,462868,stim,0.0,poldrack-single-stim,s445
1469,1469,596,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",650.0,orange,6.0,magnitude,switch,,465910,stim,1.0,poldrack-single-stim,s445
1470,1470,599,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",683.0,orange,9.0,color,switch,,469358,stim,2.0,poldrack-single-stim,s445
1471,1471,602,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",537.0,#1F45FC,9.0,magnitude,switch,,472263,stim,3.0,poldrack-single-stim,s445
1472,1472,605,100.0,False,71.0,Orange-Blue,,test,twobytwo,-1.0,"89,71",-1.0,#1F45FC,2.0,color,switch,,474503,stim,4.0,poldrack-single-stim,s445
1473,1473,608,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",738.0,orange,8.0,color,stay,,476743,stim,5.0,poldrack-single-stim,s445
1474,1474,611,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",603.0,orange,3.0,color,stay,,478982,stim,6.0,poldrack-single-stim,s445
1475,1475,614,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",554.0,#1F45FC,7.0,color,stay,,481088,stim,7.0,poldrack-single-stim,s445
1476,1476,617,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",699.0,orange,3.0,magnitude,switch,,483328,stim,8.0,poldrack-single-stim,s445
1477,1477,620,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",431.0,#1F45FC,9.0,color,switch,,486232,stim,9.0,poldrack-single-stim,s445
1478,1478,623,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",639.0,#1F45FC,8.0,magnitude,switch,,488472,stim,10.0,poldrack-single-stim,s445
1479,1479,626,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",490.0,orange,9.0,magnitude,stay,,492193,stim,11.0,poldrack-single-stim,s445
1480,1480,629,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",598.0,orange,3.0,color,switch,,495234,stim,12.0,poldrack-single-stim,s445
1481,1481,632,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",658.0,#1F45FC,3.0,magnitude,switch,,498138,stim,13.0,poldrack-single-stim,s445
1482,1482,635,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",781.0,orange,2.0,magnitude,stay,,501043,stim,14.0,poldrack-single-stim,s445
1483,1483,638,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1035.0,orange,9.0,color,switch,,503419,stim,15.0,poldrack-single-stim,s445
1484,1484,641,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",867.0,orange,6.0,color,stay,,505523,stim,16.0,poldrack-single-stim,s445
1485,1485,644,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",481.0,#1F45FC,8.0,magnitude,switch,,508427,stim,17.0,poldrack-single-stim,s445
1486,1486,647,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",462.0,#1F45FC,8.0,color,switch,,511331,stim,18.0,poldrack-single-stim,s445
1487,1487,650,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",526.0,#1F45FC,6.0,color,stay,,514643,stim,19.0,poldrack-single-stim,s445
1488,1488,653,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1022.0,orange,3.0,magnitude,switch,,517019,stim,20.0,poldrack-single-stim,s445
1489,1489,656,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1480.0,orange,1.0,color,switch,,519261,stim,21.0,poldrack-single-stim,s445
1490,1490,659,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",522.0,#1F45FC,9.0,color,stay,,521365,stim,22.0,poldrack-single-stim,s445
1491,1491,662,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",611.0,orange,2.0,magnitude,switch,,524270,stim,23.0,poldrack-single-stim,s445
1492,1492,665,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",747.0,#1F45FC,1.0,magnitude,stay,,527310,stim,24.0,poldrack-single-stim,s445
1493,1493,668,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",1013.0,#1F45FC,6.0,magnitude,stay,,530214,stim,25.0,poldrack-single-stim,s445
1494,1494,671,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",687.0,#1F45FC,4.0,color,switch,,533255,stim,26.0,poldrack-single-stim,s445
1495,1495,674,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",742.0,#1F45FC,7.0,color,stay,,535769,stim,27.0,poldrack-single-stim,s445
1496,1496,677,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",836.0,#1F45FC,9.0,magnitude,switch,,538009,stim,28.0,poldrack-single-stim,s445
1497,1497,680,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",395.0,orange,8.0,magnitude,stay,,540913,stim,29.0,poldrack-single-stim,s445
1498,1498,683,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",674.0,#1F45FC,2.0,magnitude,stay,,543154,stim,30.0,poldrack-single-stim,s445
1499,1499,686,900.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",952.0,#1F45FC,8.0,color,switch,,546331,stim,31.0,poldrack-single-stim,s445
1500,1500,689,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",552.0,#1F45FC,8.0,magnitude,switch,,549236,stim,32.0,poldrack-single-stim,s445
1501,1501,692,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",1319.0,#1F45FC,7.0,magnitude,stay,,551748,stim,33.0,poldrack-single-stim,s445
1502,1502,695,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",679.0,orange,6.0,magnitude,stay,,554652,stim,34.0,poldrack-single-stim,s445
1503,1503,698,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",706.0,#1F45FC,1.0,color,switch,,556893,stim,35.0,poldrack-single-stim,s445
1504,1504,701,900.0,False,89.0,Magnitude,,test,twobytwo,71.0,"89,71",1333.0,orange,4.0,magnitude,switch,,560207,stim,36.0,poldrack-single-stim,s445
1505,1505,704,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",864.0,#1F45FC,1.0,color,switch,,563247,stim,37.0,poldrack-single-stim,s445
1506,1506,707,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",687.0,orange,3.0,magnitude,switch,,565759,stim,38.0,poldrack-single-stim,s445
1507,1507,710,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",590.0,#1F45FC,3.0,magnitude,stay,,568802,stim,39.0,poldrack-single-stim,s445
1508,1508,713,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",677.0,#1F45FC,3.0,color,switch,,570906,stim,40.0,poldrack-single-stim,s445
1509,1509,716,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",870.0,#1F45FC,6.0,color,stay,,573282,stim,41.0,poldrack-single-stim,s445
1510,1510,719,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",765.0,orange,8.0,color,stay,,576187,stim,42.0,poldrack-single-stim,s445
1511,1511,722,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",949.0,orange,4.0,color,stay,,579361,stim,43.0,poldrack-single-stim,s445
1512,1512,725,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",1328.0,orange,7.0,color,stay,,581737,stim,44.0,poldrack-single-stim,s445
1513,1513,728,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",773.0,orange,9.0,magnitude,switch,,584794,stim,45.0,poldrack-single-stim,s445
1514,1514,731,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",697.0,#1F45FC,1.0,color,switch,,588378,stim,46.0,poldrack-single-stim,s445
1515,1515,734,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",592.0,#1F45FC,1.0,color,stay,,591418,stim,47.0,poldrack-single-stim,s445
1516,1516,737,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1238.0,#1F45FC,3.0,color,stay,,594595,stim,48.0,poldrack-single-stim,s445
1517,1517,740,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",932.0,#1F45FC,4.0,magnitude,switch,,597771,stim,49.0,poldrack-single-stim,s445
1518,1518,743,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",677.0,#1F45FC,1.0,color,switch,,600011,stim,50.0,poldrack-single-stim,s445
1519,1519,746,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",965.0,#1F45FC,7.0,color,stay,,602523,stim,51.0,poldrack-single-stim,s445
1520,1520,749,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",697.0,orange,4.0,magnitude,switch,,604763,stim,52.0,poldrack-single-stim,s445
1521,1521,752,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",513.0,#1F45FC,8.0,magnitude,stay,,607803,stim,53.0,poldrack-single-stim,s445
1522,1522,755,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1045.0,#1F45FC,7.0,color,switch,,609908,stim,54.0,poldrack-single-stim,s445
1523,1523,758,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",679.0,#1F45FC,4.0,color,stay,,612012,stim,55.0,poldrack-single-stim,s445
1524,1524,761,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",988.0,#1F45FC,1.0,color,stay,,614116,stim,56.0,poldrack-single-stim,s445
1525,1525,764,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",558.0,#1F45FC,2.0,color,stay,,616220,stim,57.0,poldrack-single-stim,s445
1526,1526,767,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1095.0,orange,2.0,magnitude,switch,,618323,stim,58.0,poldrack-single-stim,s445
1527,1527,770,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",660.0,orange,4.0,color,switch,,620700,stim,59.0,poldrack-single-stim,s445
1528,1528,773,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",721.0,orange,6.0,color,stay,,624012,stim,60.0,poldrack-single-stim,s445
1529,1529,776,900.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",800.0,orange,8.0,magnitude,switch,,626916,stim,61.0,poldrack-single-stim,s445
1530,1530,779,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",723.0,orange,8.0,color,switch,,629158,stim,62.0,poldrack-single-stim,s445
1531,1531,782,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",601.0,#1F45FC,7.0,color,stay,,632063,stim,63.0,poldrack-single-stim,s445
1532,1532,785,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1293.0,orange,6.0,magnitude,switch,,634303,stim,64.0,poldrack-single-stim,s445
1533,1533,788,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",591.0,orange,2.0,magnitude,stay,,637753,stim,65.0,poldrack-single-stim,s445
1534,1534,791,100.0,False,89.0,Magnitude,switch,test,twobytwo,71.0,"89,71",817.0,#1F45FC,4.0,magnitude,stay,,640538,stim,66.0,poldrack-single-stim,s445
1535,1535,794,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",486.0,#1F45FC,8.0,magnitude,stay,,644530,stim,67.0,poldrack-single-stim,s445
1536,1536,797,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",583.0,#1F45FC,7.0,magnitude,stay,,646770,stim,68.0,poldrack-single-stim,s445
1537,1537,800,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",695.0,#1F45FC,4.0,color,switch,,649418,stim,69.0,poldrack-single-stim,s445
1538,1538,803,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",703.0,#1F45FC,3.0,magnitude,switch,,651522,stim,70.0,poldrack-single-stim,s445
1539,1539,806,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",855.0,orange,6.0,magnitude,stay,,653762,stim,71.0,poldrack-single-stim,s445
1540,1540,809,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",877.0,#1F45FC,2.0,magnitude,stay,,655866,stim,72.0,poldrack-single-stim,s445
1541,1541,812,900.0,False,89.0,High-Low,stay,test,twobytwo,71.0,"89,71",612.0,orange,2.0,magnitude,stay,,659179,stim,73.0,poldrack-single-stim,s445
1542,1542,815,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",790.0,orange,9.0,color,switch,,661284,stim,74.0,poldrack-single-stim,s445
1543,1543,818,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",446.0,#1F45FC,1.0,color,stay,,664189,stim,75.0,poldrack-single-stim,s445
1544,1544,821,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",570.0,orange,3.0,color,stay,,667094,stim,76.0,poldrack-single-stim,s445
1545,1545,824,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",744.0,#1F45FC,2.0,magnitude,switch,,669879,stim,77.0,poldrack-single-stim,s445
1546,1546,827,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",716.0,#1F45FC,1.0,color,switch,,672257,stim,78.0,poldrack-single-stim,s445
1547,1547,830,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",514.0,#1F45FC,3.0,magnitude,switch,,675569,stim,79.0,poldrack-single-stim,s445
1548,1548,8,100.0,True,71.0,Orange-Blue,stay,practice,twobytwo,71.0,"89,71",826.0,#1F45FC,9.0,color,stay,,-112806,stim,0.0,poldrack-categorize,s465
1549,1549,13,100.0,True,89.0,Orange-Blue,stay,practice,twobytwo,89.0,"89,71",517.0,orange,6.0,color,stay,,-109193,stim,1.0,poldrack-categorize,s465
1550,1550,18,100.0,True,71.0,High-Low,,practice,twobytwo,71.0,"89,71",673.0,orange,1.0,magnitude,switch,,-105584,stim,2.0,poldrack-categorize,s465
1551,1551,23,100.0,True,89.0,Magnitude,switch,practice,twobytwo,89.0,"89,71",747.0,orange,8.0,magnitude,stay,,-101973,stim,3.0,poldrack-categorize,s465
1552,1552,28,900.0,True,89.0,Magnitude,stay,practice,twobytwo,89.0,"89,71",551.0,orange,8.0,magnitude,stay,,-97564,stim,4.0,poldrack-categorize,s465
1553,1553,33,900.0,False,89.0,High-Low,switch,practice,twobytwo,71.0,"89,71",644.0,#1F45FC,7.0,magnitude,stay,,-93152,stim,5.0,poldrack-categorize,s465
1554,1554,38,900.0,True,89.0,High-Low,stay,practice,twobytwo,89.0,"89,71",731.0,#1F45FC,6.0,magnitude,stay,,-88743,stim,6.0,poldrack-categorize,s465
1555,1555,43,100.0,False,71.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",792.0,#1F45FC,9.0,color,switch,,-85132,stim,7.0,poldrack-categorize,s465
1556,1556,48,100.0,True,89.0,Color,switch,practice,twobytwo,89.0,"89,71",822.0,orange,3.0,color,stay,,-81519,stim,8.0,poldrack-categorize,s465
1557,1557,53,900.0,True,71.0,Orange-Blue,switch,practice,twobytwo,71.0,"89,71",871.0,#1F45FC,7.0,color,stay,,-77110,stim,9.0,poldrack-categorize,s465
1558,1558,58,100.0,True,71.0,Magnitude,,practice,twobytwo,71.0,"89,71",966.0,orange,4.0,magnitude,switch,,-73498,stim,10.0,poldrack-categorize,s465
1559,1559,63,100.0,False,71.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",667.0,#1F45FC,8.0,color,switch,,-69887,stim,11.0,poldrack-categorize,s465
1560,1560,68,900.0,True,89.0,High-Low,,practice,twobytwo,89.0,"89,71",499.0,#1F45FC,6.0,magnitude,switch,,-65478,stim,12.0,poldrack-categorize,s465
1561,1561,73,900.0,True,71.0,Orange-Blue,,practice,twobytwo,71.0,"89,71",559.0,#1F45FC,9.0,color,switch,,-61066,stim,13.0,poldrack-categorize,s465
1562,1562,78,900.0,True,71.0,Magnitude,,practice,twobytwo,71.0,"89,71",785.0,#1F45FC,2.0,magnitude,switch,,-56656,stim,14.0,poldrack-categorize,s465
1563,1563,83,900.0,True,89.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",742.0,orange,7.0,color,switch,,-52244,stim,15.0,poldrack-categorize,s465
1564,1564,107,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",784.0,#1F45FC,9.0,color,switch,,5750,stim,0.0,poldrack-single-stim,s465
1565,1565,110,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",577.0,orange,6.0,color,stay,,9335,stim,1.0,poldrack-single-stim,s465
1566,1566,113,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",567.0,orange,1.0,color,stay,,11984,stim,2.0,poldrack-single-stim,s465
1567,1567,116,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",511.0,orange,8.0,color,stay,,15160,stim,3.0,poldrack-single-stim,s465
1568,1568,119,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",535.0,orange,8.0,color,stay,,18337,stim,4.0,poldrack-single-stim,s465
1569,1569,122,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",471.0,#1F45FC,7.0,magnitude,switch,,21649,stim,5.0,poldrack-single-stim,s465
1570,1570,125,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",684.0,#1F45FC,6.0,magnitude,stay,,23889,stim,6.0,poldrack-single-stim,s465
1571,1571,128,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",321.0,#1F45FC,9.0,color,switch,,27065,stim,7.0,poldrack-single-stim,s465
1572,1572,131,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",483.0,orange,3.0,color,stay,,29969,stim,8.0,poldrack-single-stim,s465
1573,1573,134,100.0,False,71.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",825.0,#1F45FC,7.0,color,stay,,32211,stim,9.0,poldrack-single-stim,s465
1574,1574,137,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",681.0,orange,4.0,color,stay,,34588,stim,10.0,poldrack-single-stim,s465
1575,1575,140,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",525.0,#1F45FC,8.0,magnitude,switch,,37492,stim,11.0,poldrack-single-stim,s465
1576,1576,143,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",652.0,#1F45FC,6.0,color,switch,,41077,stim,12.0,poldrack-single-stim,s465
1577,1577,146,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",566.0,#1F45FC,9.0,color,stay,,43981,stim,13.0,poldrack-single-stim,s465
1578,1578,149,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",663.0,#1F45FC,2.0,magnitude,switch,,46884,stim,14.0,poldrack-single-stim,s465
