,Unnamed: 0,Unnamed: 0.1,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
2333,2333,287,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",627,,332602,probe,33.0,poldrack-single-stim,s513
2334,2334,290,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",934,,336612,probe,34.0,poldrack-single-stim,s513
2335,2335,293,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",404,,340619,probe,35.0,poldrack-single-stim,s513
2336,2336,296,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",1838,,345441,probe,36.0,poldrack-single-stim,s513
2337,2337,299,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",767,,349992,probe,37.0,poldrack-single-stim,s513
2338,2338,302,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",936,,356447,probe,38.0,poldrack-single-stim,s513
2339,2339,305,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1550,,360590,probe,39.0,poldrack-single-stim,s513
2340,2340,306,,,,,dot_pattern_expectancy,-1.0,none,-1,,368094,rest_block,,poldrack-single-stim,s513
2341,2341,310,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",757,,375241,probe,0.0,poldrack-single-stim,s513
2342,2342,313,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,379385,probe,1.0,poldrack-single-stim,s513
2343,2343,316,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",557,,383390,probe,2.0,poldrack-single-stim,s513
2344,2344,319,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",800,,387396,probe,3.0,poldrack-single-stim,s513
2345,2345,322,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",808,,391810,probe,4.0,poldrack-single-stim,s513
2346,2346,325,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",629,,395954,probe,5.0,poldrack-single-stim,s513
2347,2347,328,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",639,,400503,probe,6.0,poldrack-single-stim,s513
2348,2348,331,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",467,,404783,probe,7.0,poldrack-single-stim,s513
2349,2349,334,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",753,,408789,probe,8.0,poldrack-single-stim,s513
2350,2350,337,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",556,,413475,probe,9.0,poldrack-single-stim,s513
2351,2351,340,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",741,,417482,probe,10.0,poldrack-single-stim,s513
2352,2352,343,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",520,,423664,probe,11.0,poldrack-single-stim,s513
2353,2353,346,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",686,,427806,probe,12.0,poldrack-single-stim,s513
2354,2354,349,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",728,,431950,probe,13.0,poldrack-single-stim,s513
2355,2355,352,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",478,,435958,probe,14.0,poldrack-single-stim,s513
2356,2356,355,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",769,,440372,probe,15.0,poldrack-single-stim,s513
2357,2357,358,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",851,,444516,probe,16.0,poldrack-single-stim,s513
2358,2358,361,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",617,,448523,probe,17.0,poldrack-single-stim,s513
2359,2359,364,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1315,,452939,probe,18.0,poldrack-single-stim,s513
2360,2360,367,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",542,,457626,probe,19.0,poldrack-single-stim,s513
2361,2361,370,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",569,,461905,probe,20.0,poldrack-single-stim,s513
2362,2362,373,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",786,,465912,probe,21.0,poldrack-single-stim,s513
2363,2363,376,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",822,,469920,probe,22.0,poldrack-single-stim,s513
2364,2364,379,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",493,,474471,probe,23.0,poldrack-single-stim,s513
2365,2365,382,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",644,,479836,probe,24.0,poldrack-single-stim,s513
2366,2366,385,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",532,,483842,probe,25.0,poldrack-single-stim,s513
2367,2367,388,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",440,,488120,probe,26.0,poldrack-single-stim,s513
2368,2368,391,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",601,,492397,probe,27.0,poldrack-single-stim,s513
2369,2369,394,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",486,,497766,probe,28.0,poldrack-single-stim,s513
2370,2370,397,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1165,,502045,probe,29.0,poldrack-single-stim,s513
2371,2371,400,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",470,,506188,probe,30.0,poldrack-single-stim,s513
2372,2372,403,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",493,,511147,probe,31.0,poldrack-single-stim,s513
2373,2373,406,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,,515291,probe,32.0,poldrack-single-stim,s513
2374,2374,409,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,519298,probe,33.0,poldrack-single-stim,s513
2375,2375,412,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",544,,523441,probe,34.0,poldrack-single-stim,s513
2376,2376,415,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",759,,527587,probe,35.0,poldrack-single-stim,s513
2377,2377,418,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,532274,probe,36.0,poldrack-single-stim,s513
2378,2378,421,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",986,,536281,probe,37.0,poldrack-single-stim,s513
2379,2379,424,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",667,,540423,probe,38.0,poldrack-single-stim,s513
2380,2380,427,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",897,,544564,probe,39.0,poldrack-single-stim,s513
2381,2381,428,,,,,dot_pattern_expectancy,-1.0,none,-1,,552067,rest_block,,poldrack-single-stim,s513
2382,2382,432,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",680,,559757,probe,0.0,poldrack-single-stim,s513
2383,2383,435,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",868,,564581,probe,1.0,poldrack-single-stim,s513
2384,2384,438,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1071,,568723,probe,2.0,poldrack-single-stim,s513
2385,2385,441,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1252,,573139,probe,3.0,poldrack-single-stim,s513
2386,2386,444,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",889,,579187,probe,4.0,poldrack-single-stim,s513
2387,2387,447,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",621,,583331,probe,5.0,poldrack-single-stim,s513
2388,2388,450,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",843,,587337,probe,6.0,poldrack-single-stim,s513
2389,2389,453,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",521,,591344,probe,7.0,poldrack-single-stim,s513
2390,2390,456,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1339,,595625,probe,8.0,poldrack-single-stim,s513
2391,2391,459,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",479,,600585,probe,9.0,poldrack-single-stim,s513
2392,2392,462,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",530,,604998,probe,10.0,poldrack-single-stim,s513
2393,2393,465,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1292,,609141,probe,11.0,poldrack-single-stim,s513
2394,2394,468,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",532,,613148,probe,12.0,poldrack-single-stim,s513
2395,2395,471,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",749,,617291,probe,13.0,poldrack-single-stim,s513
2396,2396,474,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",732,,621434,probe,14.0,poldrack-single-stim,s513
2397,2397,477,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",457,,626391,probe,15.0,poldrack-single-stim,s513
2398,2398,480,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",540,,630397,probe,16.0,poldrack-single-stim,s513
2399,2399,483,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",503,,634404,probe,17.0,poldrack-single-stim,s513
2400,2400,486,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",513,,638546,probe,18.0,poldrack-single-stim,s513
2401,2401,489,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,,642689,probe,19.0,poldrack-single-stim,s513
2402,2402,492,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",830,,646832,probe,20.0,poldrack-single-stim,s513
2403,2403,495,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",657,,650838,probe,21.0,poldrack-single-stim,s513
2404,2404,498,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",960,,654845,probe,22.0,poldrack-single-stim,s513
2405,2405,501,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",696,,659123,probe,23.0,poldrack-single-stim,s513
2406,2406,504,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",785,,663809,probe,24.0,poldrack-single-stim,s513
2407,2407,507,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",587,,668088,probe,25.0,poldrack-single-stim,s513
2408,2408,510,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",429,,672094,probe,26.0,poldrack-single-stim,s513
2409,2409,513,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",532,,676099,probe,27.0,poldrack-single-stim,s513
2410,2410,516,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",798,,680241,probe,28.0,poldrack-single-stim,s513
2411,2411,519,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1017,,684929,probe,29.0,poldrack-single-stim,s513
2412,2412,522,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",2112,,689751,probe,30.0,poldrack-single-stim,s513
2413,2413,525,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",356,,693895,probe,31.0,poldrack-single-stim,s513
2414,2414,528,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",528,,698581,probe,32.0,poldrack-single-stim,s513
2415,2415,531,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",601,,703130,probe,33.0,poldrack-single-stim,s513
2416,2416,534,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1003,,707407,probe,34.0,poldrack-single-stim,s513
2417,2417,537,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1014,,711412,probe,35.0,poldrack-single-stim,s513
2418,2418,540,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",733,,716098,probe,36.0,poldrack-single-stim,s513
2419,2419,543,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",852,,721056,probe,37.0,poldrack-single-stim,s513
2420,2420,546,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",719,,725198,probe,38.0,poldrack-single-stim,s513
2421,2421,549,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,729614,probe,39.0,poldrack-single-stim,s513
2422,2422,7,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",572,,-88476,probe,0.0,poldrack-single-stim,s518
2423,2423,11,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",511,,-83169,probe,1.0,poldrack-single-stim,s518
2424,2424,15,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",519,,-77664,probe,2.0,poldrack-single-stim,s518
2425,2425,19,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",393,,-72558,probe,3.0,poldrack-single-stim,s518
2426,2426,23,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",422,,-68053,probe,4.0,poldrack-single-stim,s518
2427,2427,27,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",460,,-63546,probe,5.0,poldrack-single-stim,s518
2428,2428,31,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",515,,-58640,probe,6.0,poldrack-single-stim,s518
2429,2429,35,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",569,,-53933,probe,7.0,poldrack-single-stim,s518
2430,2430,39,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",1119,,-49426,probe,8.0,poldrack-single-stim,s518
2431,2431,43,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",447,,-44921,probe,9.0,poldrack-single-stim,s518
2432,2432,66,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",508,,7280,probe,0.0,poldrack-single-stim,s518
2433,2433,69,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",668,,11285,probe,1.0,poldrack-single-stim,s518
2434,2434,72,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",495,,16241,probe,2.0,poldrack-single-stim,s518
2435,2435,75,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",512,,20518,probe,3.0,poldrack-single-stim,s518
2436,2436,78,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,,24931,probe,4.0,poldrack-single-stim,s518
2437,2437,81,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",531,,29344,probe,5.0,poldrack-single-stim,s518
2438,2438,84,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",500,,34437,probe,6.0,poldrack-single-stim,s518
2439,2439,87,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",564,,38441,probe,7.0,poldrack-single-stim,s518
2440,2440,90,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",801,,42446,probe,8.0,poldrack-single-stim,s518
2441,2441,93,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",442,,46454,probe,9.0,poldrack-single-stim,s518
2442,2442,96,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",444,,50594,probe,10.0,poldrack-single-stim,s518
2443,2443,99,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",381,,55143,probe,11.0,poldrack-single-stim,s518
2444,2444,102,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",480,,59418,probe,12.0,poldrack-single-stim,s518
2445,2445,105,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",433,,64512,probe,13.0,poldrack-single-stim,s518
2446,2446,108,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",560,,68516,probe,14.0,poldrack-single-stim,s518
2447,2447,111,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,,73473,probe,15.0,poldrack-single-stim,s518
2448,2448,114,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",496,,77614,probe,16.0,poldrack-single-stim,s518
2449,2449,117,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,,81754,probe,17.0,poldrack-single-stim,s518
2450,2450,120,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",489,,85760,probe,18.0,poldrack-single-stim,s518
2451,2451,123,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",638,,89901,probe,19.0,poldrack-single-stim,s518
2452,2452,126,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",474,,93907,probe,20.0,poldrack-single-stim,s518
2453,2453,129,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",722,,98592,probe,21.0,poldrack-single-stim,s518
2454,2454,132,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,,102598,probe,22.0,poldrack-single-stim,s518
2455,2455,135,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",610,,107010,probe,23.0,poldrack-single-stim,s518
2456,2456,138,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",545,,111153,probe,24.0,poldrack-single-stim,s518
2457,2457,141,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",580,,115294,probe,25.0,poldrack-single-stim,s518
2458,2458,144,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,,119434,probe,26.0,poldrack-single-stim,s518
2459,2459,147,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",525,,123440,probe,27.0,poldrack-single-stim,s518
2460,2460,150,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",522,,127989,probe,28.0,poldrack-single-stim,s518
2461,2461,153,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",591,,132674,probe,29.0,poldrack-single-stim,s518
2462,2462,156,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",560,,136815,probe,30.0,poldrack-single-stim,s518
2463,2463,159,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",593,,141091,probe,31.0,poldrack-single-stim,s518
2464,2464,162,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",635,,145095,probe,32.0,poldrack-single-stim,s518
2465,2465,165,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",612,,149507,probe,33.0,poldrack-single-stim,s518
2466,2466,168,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,,154056,probe,34.0,poldrack-single-stim,s518
2467,2467,171,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",740,,158197,probe,35.0,poldrack-single-stim,s518
2468,2468,174,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",428,,162473,probe,36.0,poldrack-single-stim,s518
2469,2469,177,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",426,,166613,probe,37.0,poldrack-single-stim,s518
2470,2470,180,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",270,,170891,probe,38.0,poldrack-single-stim,s518
2471,2471,183,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",379,,174896,probe,39.0,poldrack-single-stim,s518
2472,2472,184,,,,,dot_pattern_expectancy,-1.0,none,-1,,182398,rest_block,,poldrack-single-stim,s518
2473,2473,188,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",512,,189541,probe,0.0,poldrack-single-stim,s518
2474,2474,191,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",647,,193545,probe,1.0,poldrack-single-stim,s518
2475,2475,194,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",530,,198094,probe,2.0,poldrack-single-stim,s518
2476,2476,197,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",433,,202371,probe,3.0,poldrack-single-stim,s518
2477,2477,200,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",383,,206511,probe,4.0,poldrack-single-stim,s518
2478,2478,203,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,,210651,probe,5.0,poldrack-single-stim,s518
2479,2479,206,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",498,,214656,probe,6.0,poldrack-single-stim,s518
2480,2480,209,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",498,,218661,probe,7.0,poldrack-single-stim,s518
2481,2481,212,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",616,,223209,probe,8.0,poldrack-single-stim,s518
2482,2482,215,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",420,,228166,probe,9.0,poldrack-single-stim,s518
2483,2483,218,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,,232578,probe,10.0,poldrack-single-stim,s518
2484,2484,221,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",404,,236582,probe,11.0,poldrack-single-stim,s518
2485,2485,224,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,,240995,probe,12.0,poldrack-single-stim,s518
2486,2486,227,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",269,,245679,probe,13.0,poldrack-single-stim,s518
2487,2487,230,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,,249684,probe,14.0,poldrack-single-stim,s518
2488,2488,233,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",392,,254097,probe,15.0,poldrack-single-stim,s518
2489,2489,236,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",455,,258919,probe,16.0,poldrack-single-stim,s518
2490,2490,239,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",603,,263739,probe,17.0,poldrack-single-stim,s518
2491,2491,242,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",411,,267881,probe,18.0,poldrack-single-stim,s518
2492,2492,245,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",816,,271886,probe,19.0,poldrack-single-stim,s518
2493,2493,248,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",334,,276298,probe,20.0,poldrack-single-stim,s518
2494,2494,251,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,,280302,probe,21.0,poldrack-single-stim,s518
2495,2495,254,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",591,,285122,probe,22.0,poldrack-single-stim,s518
2496,2496,257,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,,289127,probe,23.0,poldrack-single-stim,s518
2497,2497,260,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",551,,294357,probe,24.0,poldrack-single-stim,s518
2498,2498,263,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",623,,298361,probe,25.0,poldrack-single-stim,s518
2499,2499,266,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,,302501,probe,26.0,poldrack-single-stim,s518
2500,2500,269,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",569,,306642,probe,27.0,poldrack-single-stim,s518
2501,2501,272,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,,310919,probe,28.0,poldrack-single-stim,s518
2502,2502,275,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",367,,315196,probe,29.0,poldrack-single-stim,s518
2503,2503,278,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",489,,319200,probe,30.0,poldrack-single-stim,s518
2504,2504,281,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",327,,324156,probe,31.0,poldrack-single-stim,s518
2505,2505,284,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",476,,328298,probe,32.0,poldrack-single-stim,s518
2506,2506,287,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",689,,332439,probe,33.0,poldrack-single-stim,s518
2507,2507,290,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",703,,336443,probe,34.0,poldrack-single-stim,s518
2508,2508,293,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",499,,340448,probe,35.0,poldrack-single-stim,s518
2509,2509,296,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,,345269,probe,36.0,poldrack-single-stim,s518
2510,2510,299,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",723,,349817,probe,37.0,poldrack-single-stim,s518
2511,2511,302,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",548,,356270,probe,38.0,poldrack-single-stim,s518
2512,2512,305,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",452,,360411,probe,39.0,poldrack-single-stim,s518
2513,2513,306,,,,,dot_pattern_expectancy,-1.0,none,-1,,367915,rest_block,,poldrack-single-stim,s518
2514,2514,310,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",652,,375057,probe,0.0,poldrack-single-stim,s518
2515,2515,313,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",578,,379198,probe,1.0,poldrack-single-stim,s518
2516,2516,316,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",466,,383202,probe,2.0,poldrack-single-stim,s518
2517,2517,319,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",551,,387206,probe,3.0,poldrack-single-stim,s518
